date,equity,returns
2026-04-27,57074.66114669074,0.011949066226492278
2026-04-28,55895.273146690735,-0.020663950977629075
2026-04-29,55937.39414669074,0.0007535699823750797
2026-04-30,55642.54714669074,-0.005271017795837829
2026-05-06,56948.298146690744,0.0234667725860509
2026-05-07,59559.80014669074,0.04585741953645628
2026-05-08,60233.73614669074,0.011315283099341489
2026-05-11,62466.14914669075,0.03706250255775734
2026-05-12,63224.32714669073,0.01213742179335453
2026-05-13,65583.10314669073,0.03730804433121526
2026-05-14,65035.53014669074,-0.008349299952690958
2026-05-15,63182.20614669074,-0.028497099905539947
2026-05-18,63898.26314669073,0.011333206667990092
2026-05-19,63645.53714669074,-0.003955130977814081
2026-05-20,63898.26314669073,0.0039708361548982385
2026-05-21,60654.94614669074,-0.050757514215282185
2026-05-22,63392.811146690736,0.04513836338059907
2026-05-25,65793.70814669074,0.037873332268612225
2026-05-26,65204.014146690744,-0.008962771921674384
2026-05-27,64824.92514669074,-0.005813890524395626
2026-05-28,68194.60514669074,0.051981240122913164
2026-05-29,66973.09614669075,-0.017912106058425747
2026-06-01,64530.07814669074,-0.03647760280708956
2026-06-02,68868.54114669075,0.06723164026142592
2026-06-03,72280.34214669073,0.049540776429876754
2026-06-04,71943.37414669074,-0.004661959116299297
2026-06-05,70047.92914669073,-0.026346345615306355
2026-06-08,67436.42714669075,-0.037281644608381015
2026-06-09,71395.80114669073,0.05871268938058316
2026-06-10,68657.93614669074,-0.0383477033106574
2026-06-11,67520.66914669075,-0.01656424681292734
2026-06-12,66720.37014669075,-0.011852652085857174
2026-06-15,71143.07514669074,0.06628717721853561
2026-06-16,72827.91514669074,0.023682417389549126
2026-06-17,74049.42414669073,0.01677253835345427
2026-06-18,76745.16814669073,0.0364046585245521
2026-06-22,78303.64514669075,0.020307167703654594
2026-06-23,75565.78014669075,-0.03496471964837644
2026-06-24,76955.77314669074,0.01839447693521712
2026-06-25,79314.54914669073,0.030651059739257747
2026-06-26,74007.30314669074,-0.06691390239367478
2026-06-29,72238.22114669075,-0.023904154384513654
2026-06-30,75650.02214669075,0.04722985901150345
2026-07-01,72364.58414669073,-0.04342943870696203
2026-07-02,66297.12455669953,-0.0838457052097723
2026-07-03,66297.12455669953,0.0
2026-07-06,66297.12455669953,0.0
2026-07-07,66297.12455669953,0.0
2026-07-08,66297.12455669953,0.0
2026-07-09,66297.12455669953,0.0
2026-07-10,66297.12455669953,0.0
